"hotelName;stars;price;cityName;countryCode;countryName;address;location;url;latitude;longitude"
"Queenstown TOP 10 Holiday Park Creeksyde;5;101;Queenstown;NZ;New Zealand;54 Robins Road;Queenstown New Zealand;http://www.queenstownnz.co.nz/information/product/index.cfm?product=queenstown-top-10-holiday-park-creeksyde;-45.026;168.661"
"Reavers Lodge;3;26;Queenstown;NZ;New Zealand;56 Hamilton Road;Queenstown New Zealand;http://reavers.co.nz/;-45.0256;168.656"
"Remarkables Lodge;5;438;Queenstown;NZ;New Zealand;595 Kingston Road;Queenstown New Zealand;http://www.remarkables.co.nz/;-45.0305;168.663"
"Riverbank Cottage Queenstown;3;99999;Queenstown;NZ;New Zealand;Rapid 1350 State Highway 6;Queenstown New Zealand;http://queenstown.costasur.com/en/holiday-homes.html;-45.0311;168.663"
"Rydges Lakeland Resort Hotel Queenstown;4;69;Queenstown;NZ;New Zealand;38-54 Lake Esplanade;Queenstown New Zealand;http://www.rydges.com/hotel/RZQUEE/Rydges-Lakeland-Resort-Queenstown.htm;-45.0355;168.652"
"Scenic Suites Queenstown;4;86;Queenstown;NZ;New Zealand;27 Stanley Street;Queenstown New Zealand;http://www.scenichotelgroup.co.nz/;-45.0325;168.665"
"Sherwood Manor Hotel;3;65;Queenstown;NZ;New Zealand;554 Franktown Road;Queenstown New Zealand;http://www.sherwoodmanorhotel.co.nz/;-45.0235;168.698"
"Sofitel Queenstown Hotel & Spa;5;162;Queenstown;NZ;New Zealand;8 Duke Street;Queenstown New Zealand;http://www.sofitel.com/gb/hotel-5688-sofitel-queenstown-hotel-and-spa/index.shtml;-45.031;168.659"
"Spinnaker Bay Apartments Queenstown;5;177;Queenstown;NZ;New Zealand;151 Frankton Road;Queenstown New Zealand;http://www.spinnakerbay.co.nz/;-45.0346;168.677"
"St James Apartments Queenstown;4;106;Queenstown;NZ;New Zealand;5 Coronation Drive;Queenstown New Zealand;http://www.stjamesapartmentsnz.com/;-45.0326;168.664"
"St Moritz Queenstown;5;149;Queenstown;NZ;New Zealand;10-18 Brunswick Street;Queenstown New Zealand;http://stmoritzqueenstown.co.nz/;-45.034;168.654"
"Tanoa Aspen Hotel Queenstown;3;65;Queenstown;NZ;New Zealand;139 Fernhill Road;Queenstown New Zealand;http://www.tanoaaspen.com/;-45.0389;168.634"
"The B & B on the Hill;3;98;Queenstown;NZ;New Zealand;1 Earnslaw Terrace;Queenstown New Zealand;http://www.theb52s.com/;-45.0335;168.674"
"The Dairy Private Luxury Hotel;4;270;Queenstown;NZ;New Zealand;Corner of Brecon and Isle streets;Queenstown New Zealand;http://www.thedairy.co.nz/;-45.0304;168.658"
"The Rees Hotel & Luxury Apartments;5;100;Queenstown;NZ;New Zealand;377 Frankton Road;Queenstown New Zealand;http://www.therees.co.nz/;-45.0282;168.688"
"The Spire Queenstown;5;634;Queenstown;NZ;New Zealand;Church Lane;Queenstown New Zealand;http://thespirehotel.com/;-45.0323;168.662"
"Vatsiker House B&B;1;99999;Queenstown;NZ;New Zealand;23 Wynyard Crescent;Queenstown New Zealand;;-45.0385;168.633"
"Villa Del Lago Queenstown;5;140;Queenstown;NZ;New Zealand;249 Frankton Road;Queenstown New Zealand;http://www.villadellago.co.nz/;-45.0334;168.682"
"Wakatipu View Apartments;3;99999;Queenstown;NZ;New Zealand;14 Frankton Road;Queenstown New Zealand;http://www.crownview.co.nz/facilities.htm;-45.034;168.666"
"Whistler The Chancellor - Queenstown;4;126;Queenstown;NZ;New Zealand;15-17 Gorge Road;Queenstown New Zealand;http://www.whistlerqueenstown.com/;-45.0278;168.662"
"Willow Place Homestay;1;99999;Queenstown;NZ;New Zealand;Queenstown;Queenstown New Zealand;;-45.0311;168.663"
"YHA Queenstown Central;4;26;Queenstown;NZ;New Zealand;48a Shotover Street;Queenstown New Zealand;http://www.yha.co.nz/;-45.0321;168.659"
"YHA Queenstown Lakefront;4;20;Queenstown;NZ;New Zealand;88-90 Lake Esplanade;Queenstown New Zealand;http://www.yha.co.nz/;-45.0363;168.65"
"ASURE Central Gold Motel Cromwell;4;97;Cromwell;NZ;New Zealand;24 Barry Avenue;Cromwell New Zealand;http://www.centralgoldmotel.co.nz/;-45.0388;169.198"
"Avenue Motel Alexandra;4;99999;Alexandra;NZ;New Zealand;117 Centennial Avenue;Alexandra New Zealand;http://www.avenue-motel.co.nz/;-45.2475;169.384"
"Carrick Lodge Motel;4;97;Cromwell;NZ;New Zealand;10 Barry Avenue;Cromwell New Zealand;http://www.carricklodge.co.nz/;-45.0369;169.199"
"Centennial Court Motor Inn;3.5;99999;Alexandra;NZ;New Zealand;96 Centennial Avenue;Alexandra New Zealand;http://www.centennialcourt.co.nz/;-45.2496;169.386"
"Central Gateway Motel;4;78;Cromwell;NZ;New Zealand;67 Inniscort Street;Cromwell New Zealand;http://www.centralgateway.co.nz/;-45.0473;169.203"
"Colonial Manor Motel;5;98;Cromwell;NZ;New Zealand;14 Barry Avenue;Cromwell New Zealand;http://www.colonialmanor.co.nz/;-45.0377;169.199"
"Cromwell Motel;3;86;Cromwell;NZ;New Zealand;Corner Gair & Barry Avenue;Cromwell New Zealand;http://www.cromwellmotel.co.nz/;-45.0462;169.195"
"Golden Gate Lodge Cromwell;3.5;77;Cromwell;NZ;New Zealand;6 Barry Avenue;Cromwell New Zealand;http://www.goldengate.co.nz/;-45.0362;169.199"
"Lake Dunstan Lodge;1;99999;Northburn;NZ;New Zealand;State Highway 8;Northburn New Zealand;http://www.lakedunstanlodge.co.nz/;-45.0084;169.231"
"Lake Dunstan Motel;4;105;Cromwell;NZ;New Zealand;3 Mead Avenue;Cromwell New Zealand;http://www.lakedunstanmotel.co.nz/;-45.0385;169.2"
"Olivers Central Otago;4;159;Clyde (New Zealand);NZ;New Zealand;34 Sunderland Street;Clyde (New Zealand) New Zealand;http://www.oliverscentralotago.co.nz/;-45.1865;169.317"
"Rocky Range;3;99999;Alexandra;NZ;New Zealand;159 The Half Mile;Alexandra New Zealand;;-45.2624;169.387"
"526 George Street Boutique Hotel;3;99999;Dunedin;NZ;New Zealand;526 George Street;Dunedin New Zealand;http://thegeorge.com/;-45.8656;170.509"
"61 On Derwent;4.5;125;Oamaru;NZ;New Zealand;61 Derwent Street;Oamaru New Zealand;http://www.61onderwent.co.nz/;-45.0808;170.972"
"755 Regal Court Motel;4;109;Dunedin;NZ;New Zealand;755 George Street;Dunedin New Zealand;http://www.755regalcourtmotel.co.nz/;-45.8613;170.511"
"858 George Street;4.5;99999;Dunedin;NZ;New Zealand;858 George Street;Dunedin New Zealand;http://www.858georgestreetmotel.co.nz/;-45.8595;170.512"
"97 Motel Moray;4;97;Dunedin;NZ;New Zealand;97 Moray Place;Dunedin New Zealand;http://www.97motel.co.nz/;-45.874;170.501"
"AAA Thames Court Motel;4;101;Oamaru;NZ;New Zealand;252 Thames Street;Oamaru New Zealand;http://www.aaathamescourt.co.nz/;-45.0906;170.975"
"Abbey Lodge Dunedin;3;99999;Dunedin;NZ;New Zealand;900 Cumberland Street;Dunedin New Zealand;http://www.fletcherlodge.co.nz/;-45.859;170.516"
"Aberdeen Motel;3;82;Dunedin;NZ;New Zealand;46 Bank Street Cnr. Bank & George Street;Dunedin New Zealand;http://www.aberdeen.co.nz/;-45.8545;170.517"
"Adrian Motel;4;114;Dunedin;NZ;New Zealand;101 Queens Drive;Dunedin New Zealand;http://www.adrianmotel.co.nz/;-45.9054;170.51"
"Albatross Inn Dunedin;3;86;Dunedin;NZ;New Zealand;770 George Street;Dunedin New Zealand;http://www.albatross.inn.co.nz/;-45.8612;170.511"
"Alexis Motor Lodge;4;107;Dunedin;NZ;New Zealand;475 George Street;Dunedin New Zealand;http://www.alexis.co.nz/;-45.8666;170.508"
"Alhambra Oaks Motor Lodge;4;112;Dunedin;NZ;New Zealand;588 Great King Street;Dunedin New Zealand;http://www.alhambraoaks.co.nz/;-45.8624;170.512"
"Allan Court Motel;4;117;Dunedin;NZ;New Zealand;590 George St;Dunedin New Zealand;http://www.allancourt.co.nz/;-45.8645;170.509"
"Alpine Motel;3.5;86;Oamaru;NZ;New Zealand;285 Thames Street;Oamaru New Zealand;http://www.alpineoamaru.co.nz/_mgxroot/page_10752.html;-45.0921;170.974"
"Ambassador Motor Lodge;4;97;Oamaru;NZ;New Zealand;296 Thames Highway;Oamaru New Zealand;http://www.ambassadoroamaru.co.nz/;-45.0862;170.977"
"Arcadian Motel;3;73;Dunedin;NZ;New Zealand;85 Musselburgh Rise;Dunedin New Zealand;http://www.dunedinmotel.co.nz/;-45.8976;170.517"
"Arden Country House Dunedin;3;99999;Dunedin;NZ;New Zealand;712 Waitati Valley Road;Dunedin New Zealand;http://www.ardencountryhouse.co.nz/;-45.7625;170.553"
"Arden Street House Bed and Breakfast Dunedin;4;51;Dunedin;NZ;New Zealand;36 Arden Street Opoho;Dunedin New Zealand;http://www.ardenstreethouse.co.nz/;-45.8553;170.526"
"Armada Motor Inn;3;73;Oamaru;NZ;New Zealand;500A Thames Highway;Oamaru New Zealand;http://www.armadamotorinn.co.nz/;-45.0688;170.993"
"Aspire Portobello Motel Dunedin;4;99999;Dunedin;NZ;New Zealand;10 Harington Point Road;Dunedin New Zealand;http://portobellomotels.com/;-45.8396;170.652"
"Avenue Motel Oamaru;3;72;Oamaru;NZ;New Zealand;473 Thames Highway;Oamaru New Zealand;http://www.avenuemotel.net.nz/;-45.0747;170.988"
"Barnett Lodge;4;99999;Dunedin;NZ;New Zealand;34 Alva Street;Dunedin New Zealand;http://barnettlodge.com/;-45.8809;170.488"
"Beaumont House Motel Dunedin;1;99999;Dunedin;NZ;New Zealand;5 Beaumont Road Belleknowes;Dunedin New Zealand;http://www.beaumonthouse.net/;-45.8784;170.48"
"Bella Vista Dunedin;4;97;Dunedin;NZ;New Zealand;704 Great King Street North;Dunedin New Zealand;http://www.bellavista.co.nz/;-45.8597;170.513"
"Bella Vista Mosgiel Motel;4;84;Dunedin;NZ;New Zealand;85 Gordon Road Mosgiel;Dunedin New Zealand;http://www.bellavista.co.nz/;-45.8778;170.35"
"Bella Vista Motel Oamaru;4;90;Oamaru;NZ;New Zealand;206 Thames Street;Oamaru New Zealand;http://www.staybellavista.co.nz/bella-vista/oamaru-motel/;-45.0941;170.972"
"BEST WESTERN 555 On Bayview;4;86;Dunedin;NZ;New Zealand;555 Andersons Bay Road;Dunedin New Zealand;http://555onbayview.bestwestern.co.nz/;-45.8975;170.509"
"Bluestone on George;5;130;Dunedin;NZ;New Zealand;571 George Street;Dunedin New Zealand;http://www.bluestonedunedin.co.nz/;-45.8648;170.509"
"Bygone Era Bed & Breakfast;4;130;Dunedin;NZ;New Zealand;396 North Road;Dunedin New Zealand;http://www.bygoneera.co.nz/;-45.8453;170.538"
"Cable Court Motel;4;86;Dunedin;NZ;New Zealand;833 Cumberland Street;Dunedin New Zealand;http://www.cablecourtmotel.co.nz/;-45.8605;170.514"
"Camp Estate at Larnach Castle;5;297;Dunedin;NZ;New Zealand;100 Camp Road;Dunedin New Zealand;http://www.larnachcastle.co.nz/;-45.868;170.626"
"Carisbrook Motel;3;83;Dunedin;NZ;New Zealand;169 South Road Caversham;Dunedin New Zealand;http://www.carisbrook-motel.co.nz/;-45.8941;170.487"
"Chapel Apartments;4;158;Dunedin;NZ;New Zealand;81 Moray Place;Dunedin New Zealand;http://www.chapelapartments.co.nz/;-45.8746;170.501"
"City Sanctuary Bed & Breakfast;3.5;97;Dunedin;NZ;New Zealand;165 Maitland Street;Dunedin New Zealand;http://www.citysanctuary.co.nz/;-45.8817;170.491"
"Comfort Inn Alcala;3;99999;Dunedin;NZ;New Zealand;Cnr George and David Streets;Dunedin New Zealand;http://www.alcalamotorlodge.co.nz/;-45.8623;170.511"
"Commodore Motel;4;102;Dunedin;NZ;New Zealand;932 Cumberland Street;Dunedin New Zealand;http://www.commodoregroup.co.nz/motel/;-45.8582;170.516"
"Corstorphine House Hotel Dunedin;5;99999;Dunedin;NZ;New Zealand;25 Milburn Street;Dunedin New Zealand;http://www.corstorphine.co.nz/;-45.9038;170.474"
"Deacons Court;3;99999;Dunedin;NZ;New Zealand;342 High Street;Dunedin New Zealand;http://www.deaconscourt.com/index.html;-45.8799;170.494"
"Dunedin & Academy Court Motels;4;90;Dunedin;NZ;New Zealand;624 George Street;Dunedin New Zealand;http://www.dunedin.com/;-45.8637;170.51"
"Dunedin Palms Motel;4.5;99999;Dunedin;NZ;New Zealand;185-195 High Street;Dunedin New Zealand;http://www.dunedinpalmsmotel.co.nz/;-45.879;170.499"
"Edgeley Bed & Breakfast;4;117;Dunedin;NZ;New Zealand;29 Spencer Street;Dunedin New Zealand;http://www.edgeley.co.nz/;-45.9004;170.537"
"Farrys Motel / Apartments;4;112;Dunedin;NZ;New Zealand;575 George Street;Dunedin New Zealand;http://farrysmotelapartments.co.nz/;-45.8647;170.509"
"Fletcher Lodge;4;99999;Dunedin;NZ;New Zealand;276 High Street;Dunedin New Zealand;http://www.fletcherlodge.co.nz/;-45.8793;170.496"
"Forrester Lodge;3.5;99999;Dunedin;NZ;New Zealand;353 King Edward Street;Dunedin New Zealand;http://www.fletcherlodge.co.nz/;-45.898;170.502"
"Friends Hill Lodge Dunedin;4;73;Dunedin;NZ;New Zealand;328 Gladstone Road North Wingatui;Dunedin New Zealand;http://www.visit-dunedin.co.nz/saddle_hill_lodge.html;-45.8757;170.398"
"Garden Motel;3;85;Dunedin;NZ;New Zealand;958 George Street;Dunedin New Zealand;http://www.gardenmotel.co.nz/;-45.8576;170.513"
"Glendinning House;2;99999;Dunedin;NZ;New Zealand;222 Highgate Street;Dunedin New Zealand;http://www.glendinninghouse.co.nz/;-45.8691;170.487"
"Glenfield House;4;99999;Dunedin;NZ;New Zealand;3 Peel Street;Dunedin New Zealand;;-45.8828;170.485"
"Grandview Bed & Breakfast Dunedin;3;81;Dunedin;NZ;New Zealand;360 High Street;Dunedin New Zealand;http://www.grandview.co.nz/index.html;-45.8803;170.493"
"Hazel House Boutique B&B;4;99999;Dunedin;NZ;New Zealand;50 Hazel Avenue;Dunedin New Zealand;http://hazelgreen-al.a2zcity.com/;-45.9001;170.481"
"Hereweka Garden Retreat;4.5;254;Dunedin;NZ;New Zealand;10 Hoopers Inlet Road RD2;Dunedin New Zealand;http://www.hereweka.co.nz/;-45.8516;170.653"
"Heriot House Bed & Breakfast Dunedin;4.5;99999;Dunedin;NZ;New Zealand;26 Pitt Street;Dunedin New Zealand;http://www.valentineguesthouse.com/;-45.8655;170.505"
"Heritage Court Motor Lodge;4;77;Oamaru;NZ;New Zealand;346 Thames Highway;Oamaru New Zealand;;-45.0819;170.981"
"Highfield Mews Oamaru;4;113;Oamaru;NZ;New Zealand;244 Thames Street;Oamaru New Zealand;http://www.highfieldmews.co.nz/facilities.html;-45.0912;170.974"
"Highway House Bed & Breakfast Oamaru;2;97;Oamaru;NZ;New Zealand;43 Lynn Street;Oamaru New Zealand;http://www.highwayhouse.co.nz/;-45.0838;170.98"
"Hilltop On High Street;4;99999;Dunedin;NZ;New Zealand;433 High Street;Dunedin New Zealand;http://subtextexhibition.org/;-45.8818;170.489"
"Holmes Hill Motel;3;99999;Oamaru;NZ;New Zealand;92 Wansbeck Street State Highway 1;Oamaru New Zealand;;-45.1013;170.948"
"Hulmes Court Bed and Breakfast;4;54;Dunedin;NZ;New Zealand;52 Tennyson Street;Dunedin New Zealand;http://www.hulmes.co.nz/;-45.8747;170.5"
"Kaimata Retreat;4;99999;Dunedin;NZ;New Zealand;297 Cape Saunders Road Papanui Inlet RD2 Portobello;Dunedin New Zealand;http://www.kaimatanz.com/;-45.8503;170.714"
"Kingsgate Hotel Brydone Oamaru;3;74;Oamaru;NZ;New Zealand;115 Thames Street;Oamaru New Zealand;http://www.oamarunewzealand.com/kingsgate-hotel-brydone-oamaru/;-45.0989;170.971"
"Kingsgate Hotel Dunedin;3;72;Dunedin;NZ;New Zealand;10 Smith Street;Dunedin New Zealand;;-45.8728;170.501"
"Kokonga Lodge;4;99999;Ranfurly;NZ;New Zealand;33 Kokonga-Waipiata Road RD 3;Ranfurly New Zealand;http://kokongalodge.co.nz/;-45.2049;170.245"
"Larnach Castle Lodge;4;199;Dunedin;NZ;New Zealand;145 Camp Road;Dunedin New Zealand;http://www.larnachcastle.co.nz/;-45.8646;170.628"
"Leith Valley Touring Park Dunedin;4;78;Dunedin;NZ;New Zealand;103 Malvern Street;Dunedin New Zealand;http://www.leithvalleytouringpark.co.nz/;-45.8512;170.503"
"Leithview;3;90;Dunedin;NZ;New Zealand;234 Malvern Street Glenleith;Dunedin New Zealand;http://leithview.co.nz/;-45.8406;170.503"
"Leviathan Heritage Hotel;2;77;Dunedin;NZ;New Zealand;27 Queens Gardens;Dunedin New Zealand;;-45.8764;170.506"
"Lisburn House;3;99999;Dunedin;NZ;New Zealand;15 Lisburn Avenue;Dunedin New Zealand;http://www.lisburn.com/books/historical_society/volume4/volume4-6.html;-45.895;170.482"
"Livingspace;3;64;Dunedin;NZ;New Zealand;192 Castle Street;Dunedin New Zealand;http://livingspace.net/;-45.8714;170.51"
"Lyndale House Bed & Breakfast Dunedin;5;99999;Dunedin;NZ;New Zealand;394 High Street;Dunedin New Zealand;http://lyndaleguesthouse.com/;-45.8809;170.491"
"Majestic Mansions Apartments At St Clair Dunedin;3;101;Dunedin;NZ;New Zealand;15 Bedford Street;Dunedin New Zealand;http://www.apartmentsatstclair.co.nz/;-45.9116;170.489"
"Mandeno House;2.5;99999;Dunedin;NZ;New Zealand;667 George Street;Dunedin New Zealand;http://www.manorhousebackpackers.co.nz/about.php;-45.863;170.51"
"Mercure Hotel Dunedin;4;73;Dunedin;NZ;New Zealand;310 Princes Street;Dunedin New Zealand;http://www.mercure.com/gb/hotel-5699-mercure-dunedin/index.shtml;-45.8788;170.501"
"Mercure Leisure Lodge Dunedin;4;70;Dunedin;NZ;New Zealand;Duke Steet;Dunedin New Zealand;http://www.mercure.com/gb/hotel-6222-mercure-dunedin-leisure-lodge/index.shtml;-45.8571;170.515"
"Midway Motel;3;93;Oamaru;NZ;New Zealand;289 Thames Street;Oamaru New Zealand;http://www.midwayoamaru.co.nz/;-45.0919;170.974"
"Motel on York;5;130;Dunedin;NZ;New Zealand;47 York Place;Dunedin New Zealand;http://www.motelonyork.co.nz/;-45.8716;170.502"
"Naseby Trail Lodge;3;99999;Naseby;NZ;New Zealand;Corner Derwent & Oughter Streets;Naseby New Zealand;http://www.nasebylodge.co.nz/;-45.0262;170.145"
"Nisbett Cottage;2;99999;Dunedin;NZ;New Zealand;6A Elliffe Place;Dunedin New Zealand;;-45.8905;170.539"
"Oamaru Motor Lodge;4;97;Oamaru;NZ;New Zealand;391 Thames Highway;Oamaru New Zealand;http://www.391oamarumotorlodge.co.nz/location.html;-45.0826;170.981"
"Ocean Beach Hotel;2;61;Dunedin;NZ;New Zealand;134 Prince Albert Road St Kilda;Dunedin New Zealand;;-45.9059;170.509"
"Olive Grove Lodge & Holiday Park;3;99999;Waianakarua;NZ;New Zealand;State Highway 1;Waianakarua New Zealand;http://www.olivebranch.co.nz/;-45.2542;170.794"
"Owens Motel;3;77;Dunedin;NZ;New Zealand;745 George Street;Dunedin New Zealand;http://www.owensmotel.co.nz/;-45.8617;170.51"
"Pacific Park Hotel;3;96;Dunedin;NZ;New Zealand;22-23 Wallace Street;Dunedin New Zealand;http://www.pacificparkdunedin.co.nz/;-45.8664;170.499"
"Pennys Backpackers;2;99999;Dunedin;NZ;New Zealand;6 Stafford Street;Dunedin New Zealand;http://www.pennys.co.nz/;-45.8794;170.5"
"Pen-y-bryn Lodge;5;391;Oamaru;NZ;New Zealand;41 Towey Street;Oamaru New Zealand;;-45.106;170.955"
"Porterfields Bed And Breakfast;2;99999;Dunedin;NZ;New Zealand;30 Porterfield Street;Dunedin New Zealand;http://www.porterfields.co.nz/;-45.8657;170.601"
"Porterfields Lodge;2;99999;Dunedin;NZ;New Zealand;30 Porterfield Street;Dunedin New Zealand;http://www.porterfields.co.nz/?AspxAutoDetectCookieSupport=1;-45.8228;170.67"
"Portobello Village Tourist Park Lodge Dunedin;4;99999;Dunedin;NZ;New Zealand;27 Hereweka Street;Dunedin New Zealand;http://www.visit-dunedin.co.nz/portobello.html;-45.8428;170.651"
"Purakanui Farmstay (Chapmans) Hotel Dunedin;3;99999;Dunedin;NZ;New Zealand;Mihiwaka Station Road;Dunedin New Zealand;;-45.8196;170.603"
"Quality Hotel Cargills;3;77;Dunedin;NZ;New Zealand;678 George Street;Dunedin New Zealand;http://www.cargills.co.nz/;-45.8629;170.51"
"Quest Dunedin;4;121;Dunedin;NZ;New Zealand;333 Cumberland Street;Dunedin New Zealand;http://www.questapartments.co.nz/Accommodation/159/new_zealand/dunedin/quest_dunedin/welcome.aspx;-45.8728;170.508"
"Roslyn Apartments;4;154;Dunedin;NZ;New Zealand;23 City Road;Dunedin New Zealand;http://www.roslynapartments.co.nz/;-45.8683;170.49"
"Scenic Hotel Dunedin City;4;108;Dunedin;NZ;New Zealand;Corner of Princes and Dowling Streets;Dunedin New Zealand;http://www.scenichotels.co.nz/hotels/scenic-hotel-dunedin-city;-45.8763;170.502"
"Scenic Hotel Southern Cross;4;109;Dunedin;NZ;New Zealand;Corner Princes & High Streets;Dunedin New Zealand;http://www.scenichotelgroup.co.nz/;-45.8779;170.501"
"St Clair Beach Resort;4;153;Dunedin;NZ;New Zealand;24 Esplanade St Clair Beach;Dunedin New Zealand;;-45.9123;170.489"
"The Brothers Boutique Hotel;4;126;Dunedin;NZ;New Zealand;295 Rattray Street;Dunedin New Zealand;http://www.brothershotel.co.nz/;-45.875;170.498"
"The Old Doctors Residence;4;99999;Naseby;NZ;New Zealand;58 Derwent Street;Naseby New Zealand;http://www.olddoctorsresidence.co.nz/;-45.0286;170.144"
"The Tower House Bed & Breakfast Dunedin;3;99999;Dunedin;NZ;New Zealand;9 City Road;Dunedin New Zealand;http://www.tower-house.biz/;-45.8698;170.491"
"The Victoria Hotel Dunedin;3;80;Dunedin;NZ;New Zealand;137 St Andrew Street;Dunedin New Zealand;http://victoriahoteldunedin.com/;-45.8725;170.508"
"Tourist Court Cottages Motel;3;84;Dunedin;NZ;New Zealand;842 George Street;Dunedin New Zealand;http://motel-accommodation-dunedin.co.nz/;-45.8597;170.512"
"Woodlands Village Motel;3;93;Dunedin;NZ;New Zealand;594 Great King Street;Dunedin New Zealand;http://www.motel594.co.nz/;-45.8618;170.512"
"YHA Dunedin Stafford Gables;4;22;Dunedin;NZ;New Zealand;71 Stafford Street;Dunedin New Zealand;http://www.dunedin-accommodation.co.nz/dunedin/places-to-stay.html;-45.8805;170.497"
"Isla Jechica;3;99999;Isla Jechica;CL;Chile;Jechica;Isla Jechica Chile;;-44.4201;-73.8596"
"Tres Valles Lodge;2.5;99999;Rio Pico;AR;Argentina;Ruta 19;Rio Pico Argentina;http://www.tresvalles-lodge.com/en/;-44.1409;-71.572"
"Arrowfield Apartments Arrowtown;5;167;Arrowtown;NZ;New Zealand;115 Essex Avenue Butel Park;Arrowtown New Zealand;http://www.arrowfield.co.nz/;-44.9384;168.82"
"Arrowtown Born of Gold Holiday Park;4;51;Arrowtown;NZ;New Zealand;12 Centennial Avenue;Arrowtown New Zealand;http://www.arrowtownholidaypark.co.nz/;-44.9437;168.838"
"Arrowtown Heights Bed & Breakfast;3;99999;Arrowtown;NZ;New Zealand;6 May Lane;Arrowtown New Zealand;;-44.946;168.833"
"Arrowtown House Boutique Hotel;4;398;Arrowtown;NZ;New Zealand;10 Caernarvon Street;Arrowtown New Zealand;http://arrowtownhouse.com/;-44.94;168.829"
"Bellinis Of Queenstown;3;99999;Queenstown;NZ;New Zealand;578 Speargrass Flat Road;Queenstown New Zealand;http://www.queenstown.net.nz/index.php?title=Queenstown%2C_New_Zealand;-44.9616;168.815"
"Blanket Bay Lodge Glenorchy;5;906;Glenorchy;NZ;New Zealand;Rapid 4191;Glenorchy New Zealand;http://www.blanketbay.com/;-44.8677;168.392"
"Coronet Peak Hotel;3;45;Queenstown;NZ;New Zealand;161 Arthurs Point Road;Queenstown New Zealand;http://coronetpeakhotel.co.nz/;-44.9797;168.686"
"Crawfords;4;122;Arrowtown;NZ;New Zealand;70 Buckingham Street;Arrowtown New Zealand;http://www.crawfordsarrowtown.com/;-44.9395;168.836"
"Manata Lodge;5;131;Queenstown;NZ;New Zealand;111A Tucker Beach Road;Queenstown New Zealand;http://manatalodge.com/;-44.9925;168.757"
"Millbrook Resort;5;150;Arrowtown;NZ;New Zealand;Malaghans Road;Arrowtown New Zealand;http://www.millbrook.co.nz/;-44.9452;168.815"
"New Orleans Hotel;3;55;Arrowtown;NZ;New Zealand;27 Buckingham Street;Arrowtown New Zealand;http://www.neworleanshotel.co.nz/;-44.9384;168.832"
"Nugget Point Botique Hotel Queenstown;4;122;Queenstown;NZ;New Zealand;146 Arthurs Point Road;Queenstown New Zealand;http://www.nuggetpoint.co.nz/;-44.9806;168.684"
"Pear Tree Cottage Queenstown;3;99999;Queenstown;NZ;New Zealand;51 Mountain View Road;Queenstown New Zealand;http://www.peartree.co.nz/;-44.9686;168.728"
"Shotover River Lodge Queenstown;3;67;Queenstown;NZ;New Zealand;157 Arthurs Point Road;Queenstown New Zealand;http://www.shotoverjet.com/;-44.9804;168.685"
"Shotover Top 10 Holiday Park;4;48;Queenstown;NZ;New Zealand;70 Arthurs Point Road;Queenstown New Zealand;http://www.shotoverholidaypark.co.nz/;-44.9844;168.677"
"The Arrow Private Hotel;5;258;Arrowtown;NZ;New Zealand;63 Manse Road;Arrowtown New Zealand;http://www.thearrow.co.nz/;-44.9381;168.823"
"The Canyons Lodge;4;328;Queenstown;NZ;New Zealand;13 Watties Track;Queenstown New Zealand;http://www.thecanyonslodge.com/;-44.9943;168.677"
"The Old Villa;3;99999;Arrowtown;NZ;New Zealand;13 Anglesea Street;Arrowtown New Zealand;http://www.arrowtownoldvilla.co.nz/;-44.9406;168.832"
"The Turret Bed and Breakfast;4;170;Queenstown;NZ;New Zealand;712 Lake Hayes Arrow Junction Highway;Queenstown New Zealand;http://www.theturret.co.nz/;-44.9909;168.809"
"Trelawn Place Hotel Queenstown;4;230;Queenstown;NZ;New Zealand;35 Watties Track;Queenstown New Zealand;http://www.trelawnb-b.co.nz/index.htm;-44.9928;168.679"
"Viking Lodge Motel;3.5;136;Arrowtown;NZ;New Zealand;21 Inverness Crescent;Arrowtown New Zealand;http://www.vikinglodgemotel.co.nz/;-44.9439;168.836"
"Villa Sorgenfrei Queenstown;3;99999;Queenstown;NZ;New Zealand;11 Arrowtown Lake Hayes Road;Queenstown New Zealand;http://www.queenstown.net.nz/index.php?title=Villa_Sorgenfrei;-44.986;168.815"
"Willowbrook B&B and Cottages;4;94;Queenstown;NZ;New Zealand;760 Malaghans Road;Queenstown New Zealand;http://www.willowbrookbandb.com/;-44.9467;168.773"
"Ahuriri Motel Omarama;3;81;Omarama;NZ;New Zealand;State Highway 83;Omarama New Zealand;http://www.ahuririmotels.co.nz/;-44.4883;169.966"
"Alpine Motel Apartments;3;86;Wanaka;NZ;New Zealand;7 Ardmore Street;Wanaka New Zealand;http://www.alpinemotels.co.nz/;-44.6947;169.141"
"Alpine Resort Wanaka;4;132;Wanaka;NZ;New Zealand;150-154 Anderson Road;Wanaka New Zealand;http://www.alpineresortwanaka.com/;-44.6821;169.147"
"Alpine View Lodge;4;111;Wanaka;NZ;New Zealand;23 Studholme Road;Wanaka New Zealand;http://www.alpineviewlodge.co.nz/;-44.7154;169.133"
"Archway Motels;3;93;Wanaka;NZ;New Zealand;64 Hedditch Street;Wanaka New Zealand;http://www.archwaymotels.co.nz/;-44.6933;169.142"
