"hotelName;stars;price;cityName;countryCode;countryName;address;location;url;latitude;longitude"
"Desert Oasis Guest Lodge Pretoria;2;46;Pretoria;ZA;South Africa;72 Hans Strydom Drive Monument Park;Pretoria South Africa;http://www.desertoasis.co.za/;-25.8149;28.23"
"Dinkwe Guest House;3;54;Pretoria;ZA;South Africa;873 30th Avenue Rietfontein;Pretoria South Africa;http://www.dinkweguesthouse.com/;-25.6988;28.2349"
"Don Arcadia I;3;99999;Pretoria;ZA;South Africa;599 Pretorius Street Arcadia;Pretoria South Africa;http://don.co.za/;-25.7468;28.2088"
"Don Arcadia II;3;99999;Pretoria;ZA;South Africa;672 Schoeman Street Arcadia;Pretoria South Africa;http://don.co.za/;-25.7484;28.2031"
"Dunkelly;3;99999;Centurion;ZA;South Africa;43 Arnold Road;Centurion South Africa;http://www.dunkelly.co.za/;-25.8751;28.2139"
"Executive Twelve Apartments Centurion;5;99999;Centurion;ZA;South Africa;c/o Jean Avenue and Gerhard Street;Centurion South Africa;http://www.where-to-stay-centurion.co.za/;-25.8466;28.1926"
"Faircity Grosvenor Gardens;4;105;Pretoria;ZA;South Africa;212 Grosvenor Street;Pretoria South Africa;http://www.grosvenorgardens.co.za/;-25.7438;28.2374"
"Farmers Folly Guest House;4;45;Pretoria;ZA;South Africa;40 Farmers Folly Street;Pretoria South Africa;;-25.7548;28.2527"
"Formule 1 Pretoria Inn;2;99999;Pretoria;ZA;South Africa;80-85 Pretorius street;Pretoria South Africa;http://www.hotelformule1.com/gb/directory/formule1-international.shtml;-25.7482;28.1964"
"Garden Court Hatfield Hotel Pretoria;4;99999;Pretoria;ZA;South Africa;Corner End and Pretorius Street Hatfield;Pretoria South Africa;;-25.7439;28.2467"
"Goodeys Guesthouse Pretoria;4;66;Pretoria;ZA;South Africa;23 Amos Street Colbyn;Pretoria South Africa;;-25.7395;28.2385"
"Green Valley Lodge Guest House Pretoria;4;99999;Pretoria;ZA;South Africa;779 8th Ave Wonderboom South;Pretoria South Africa;http://www.greenvalleylodge.co.za/;-25.7063;28.1985"
"Greenlea Guest House;3;99999;Centurion;ZA;South Africa;41 Krige Lane;Centurion South Africa;http://www.greenlea.co.za;-25.8691;28.2177"
"Guesthouse Threebees Pretoria;3;35;Pretoria;ZA;South Africa;No 10 Horridus Place;Pretoria South Africa;http://www.guesthouses-pretoria.co.za/;-25.6907;28.2657"
"Hampton House Guest House Centurion;4;93;Centurion;ZA;South Africa;95 Durham Road Clubview;Centurion South Africa;http://www.where-to-stay-centurion.co.za/;-25.8374;28.178"
"Hatfield Manor Hotel;4;71;Pretoria;ZA;South Africa;Corner Burnett & Festival Streets Hatfield;Pretoria South Africa;http://hatfieldmanor.co.za/;-25.7508;28.2327"
"Haus Margret Guest House Pretoria;2;99999;Pretoria;ZA;South Africa;387 24th Avenue Villieria;Pretoria South Africa;http://www.deephousemix.com/Jazzy.aspx;-25.7204;28.2269"
"Holiday Inn Express Pretoria Sunnypark;3;70;Pretoria;ZA;South Africa;Corner Jeppe Street and Trevenna Street Sunnyside;Pretoria South Africa;;-25.7457;28.2009"
"Hotel 224;3;75;Pretoria;ZA;South Africa;Corner of Schoeman and Leyds Street Arcadia;Pretoria South Africa;http://hotel224.com/;-25.7472;28.2091"
"Illyria House;5;348;Pretoria;ZA;South Africa;327 Bourke Street Muckleneuk Hill;Pretoria South Africa;http://www.illyria.co.za/;-25.7646;28.2053"
"Indaba Hotel Johannesburg;4;81;Johannesburg;ZA;South Africa;William Nicol Drive Fourways;Johannesburg South Africa;http://www.indabahotel.co.za/;-25.998;28.0128"
"InnJoy Boutique Hotel Centurion;4;105;Centurion;ZA;South Africa;1033 Shirley Road Eldoraigne;Centurion South Africa;http://www.innjoy.co.za/;-25.8431;28.1615"
"Ipe Tombe Guest Lodge;4;99999;Johannesburg;ZA;South Africa;63 Kingwillow Crescent Randjesfontein Midrand;Johannesburg South Africa;http://www.ipetombelodge.co.za/;-25.9488;28.1508"
"Irene Country Lodge Centurion;4;149;Centurion;ZA;South Africa;Nellmapius Drive Irene;Centurion South Africa;http://www.irenecountrylodge.co.za/;-25.8774;28.2235"
"Ithiliens Grace Guest House Pretoria;3;52;Pretoria;ZA;South Africa;47 Kamperfoelie Avenue Amandasig;Pretoria South Africa;http://www.ithiliensgrace.co.za/contacts.html;-25.6774;28.112"
"Jakaranda Lodge;3;99999;Pretoria;ZA;South Africa;541 19th Avenue (Corner Swemmer Street) Rietfontein;Pretoria South Africa;http://www.jaklodge.co.za/;-25.7142;28.2195"
"Kia Ora Lodge Pretoria;3;99999;Pretoria;ZA;South Africa;257 Jacob Mare Street Berea;Pretoria South Africa;http://www.kiaoralodge.co.za/1/index.php;-25.7553;28.1919"
"Kleinkaap Boutique Hotel;4;113;Centurion;ZA;South Africa;87 Jim van der Merwe Road Clubview;Centurion South Africa;http://www.kleinkaap.co.za/;-25.8413;28.1774"
"Lapalosa Lodge Centurion;4;99999;Centurion;ZA;South Africa;248A Glover Avenue;Centurion South Africa;http://www.lapalosalodge.co.za/;-25.8398;28.1946"
"Leopardsong Golf Lodge Centurion;4;129;Centurion;ZA;South Africa;14 Canyon Close Centurion Golf Estate;Centurion South Africa;http://www.leopardsong.co.za/;-25.8776;28.2022"
"Leriba Hotel and Spa;4;131;Centurion;ZA;South Africa;245 End Avenue Clubview;Centurion South Africa;http://www.leriba.co.za;-25.8455;28.1784"
"Lizvilla Guesthouse Pretoria;3;40;Pretoria;ZA;South Africa;383 & 384 Robertson Street Ext.21 Clarina;Pretoria South Africa;http://www.pretoriahotel.net/;-25.6496;28.1152"
"Lombardy Boutique Hotel & Conference Centre;5;118;Pretoria;ZA;South Africa;Plot No 4 Lynnwood Road Tweefontein;Pretoria South Africa;http://www.lombardy.co.za/;-25.7293;28.2186"
"Maison Sur Le Parc;4;90;Pretoria;ZA;South Africa;336C Eridanus Street Waterkloof;Pretoria South Africa;http://www.maisonsurleparc.co.za/rates.html;-25.7899;28.246"
"Mangwa Valley Game Lodge Cullinan;4;99999;Cullinan;ZA;South Africa;Portion 15 125 Groenfontein;Cullinan South Africa;http://www.mangwavalley.co.za/;-25.3688;28.3344"
"Manhattan Hotel Pretoria;3;80;Pretoria;ZA;South Africa;247 Scheiding Street Berea;Pretoria South Africa;http://www.manhattanhotel.co.za/;-25.757;28.1909"
"Marloot Guest House Pretoria;4;81;Pretoria;ZA;South Africa;118 Charles Jackson Street Weavind Park;Pretoria South Africa;http://www.pretoria-guesthouses.co.za/;-25.7349;28.2722"
"Meintjieskop Guest House;3;69;Pretoria;ZA;South Africa;145 Eastwood Street;Pretoria South Africa;http://www.meiguest.co.za/;-25.7402;28.2215"
"Melvin Residence Guest House;4;63;Pretoria;ZA;South Africa;184 Pine Street Arcadia;Pretoria South Africa;http://www.melvinresidence.co.za/;-25.7424;28.2162"
"Mercure Johannesburg Midrand;3;52;Johannesburg;ZA;South Africa;Old Pretoria Main Road Box 7853 Halfway House 1685;Johannesburg South Africa;http://www.mercure.com/gb/hotel-2917-mercure-johannesburg-midrand-hotel/index.shtml;-25.9775;28.1343"
"Mont Paradiso Guest House Pretoria;4;54;Pretoria;ZA;South Africa;1246 Breyer Ave Waverley;Pretoria South Africa;http://montparadiso.net/;-25.6944;28.2509"
"Montpellier Guesthouse Pretoria;4;78;Pretoria;ZA;South Africa;221 Delphinus Street Waterkloof Ridge;Pretoria South Africa;http://www.pretoriahotel.net/;-25.7944;28.2342"
"Morning Star Express Hotel;4;55;Pretoria;ZA;South Africa;327 Visagie;Pretoria South Africa;http://www.hiexpress.com/hotels/us/en/jacksonville/jaxmr/hoteldetail;-25.7521;28.1948"
"Mountain Manor Guest House & Day Spa;3;54;Pretoria;ZA;South Africa;98 Cole Street Shere Lynnwoodroad;Pretoria South Africa;http://www.mountainmanor.co.za/;-25.7979;28.355"
"Murray Street 137 Guest House Pretoria;3;79;Pretoria;ZA;South Africa;137 Murray Street Brooklyn;Pretoria South Africa;http://murraystreethotelpretoria.com/;-25.7628;28.2367"
"Nkosana Guest House;3;64;Pretoria;ZA;South Africa;1089 Pretorius Street Hatfeild;Pretoria South Africa;http://www.mvumbiguesthouse.co.za/;-25.7452;28.2341"
"Nkosi Sana Game Lodge;3;91;Cullinan;ZA;South Africa;Portion 3 And 5 Groenfontein De Wagensd;Cullinan South Africa;http://www.nkosisana.co.za/;-25.3879;28.5273"
"Opikopi Guest House;4;75;Pretoria;ZA;South Africa;581 Verdi Street Constantia Park;Pretoria South Africa;http://www.opikopi.co.za;-25.8098;28.2729"
"Osborne Guest House;4;81;Pretoria;ZA;South Africa;82 Anderson Street Brooklyn;Pretoria South Africa;http://www.silverstoneguesthouse.co.za/;-25.7602;28.2346"
"Peters Guesthouse Pretoria;4;53;Pretoria;ZA;South Africa;Stellenberg Avenue Equestria;Pretoria South Africa;;-25.7618;28.3418"
"Picture This - Pretoria North Lodge & Conference Center;3;99999;Pretoria;ZA;South Africa;93 Ben Viljoen Street Pretoria North;Pretoria South Africa;http://www.picturethis.co.za/;-25.6896;28.1722"
"Pilgrims Delight B&B Centurion;3;99999;Centurion;ZA;South Africa;3 Stanger Avenue Wierda Park;Centurion South Africa;http://www.pilgrimsdelight.co.za/;-25.8716;28.1569"
"Premier Hotel Pretoria;4;105;Pretoria;ZA;South Africa;573 Church Street Arcadia;Pretoria South Africa;http://www.premierhotels.co.za/Premier-Hotel-Pretoria/;-25.7456;28.2073"
"Prinshof Manor Guesthouse;5;99999;Pretoria;ZA;South Africa;Dr Swanepoel Road Montana Park;Pretoria South Africa;;-25.6823;28.2429"
"Protea Hotel Capital;3;65;Pretoria;ZA;South Africa;390 Van der Walt Street PO Box 2154;Pretoria South Africa;http://www.proteahotels.com/protea-hotel-capital.html;-25.7515;28.1936"
"Protea Hotel Hatfield Apartments;3;63;Pretoria;ZA;South Africa;1080 Prospect Street Hatfield;Pretoria South Africa;http://www.proteahotels.com/protea-hotel-hatfield-apartments.html;-25.7523;28.2341"
"Protea Hotel Hatfield Pretoria;3;39;Pretoria;ZA;South Africa;1141 Burnett Street Hatfield;Pretoria South Africa;http://www.pretoriahotel.net/;-25.751;28.2372"
"Protea Hotel Midrand;4;87;Johannesburg;ZA;South Africa;14th Street Noordwyk Ext 20 Halfway House Midrand;Johannesburg South Africa;http://www.proteahotels.com/protea-hotel-midrand.html;-25.998;28.1128"
"Protea Hotel Waterfront Centurion;4;66;Centurion;ZA;South Africa;Corner Gordon Hood and Hendrik Verwoerd Avenue;Centurion South Africa;http://www.proteahotels.com/;-25.8536;28.1858"
"Purple Olive Guest House Pretoria;3;50;Pretoria;ZA;South Africa;68 Ray Street Wonderboom;Pretoria South Africa;http://www.purpleolive.co.za/;-25.6873;28.2015"
"River Meadow Manor;4;111;Centurion;ZA;South Africa;No 1 Twin Rivers Estate Jan Smuts Avenue;Centurion South Africa;http://www.rmmanor.co.za/;-25.8906;28.225"
"Road Lodge Centurion;2;99999;Centurion;ZA;South Africa;Cnr Akkerboom & Blackberry Rds. Centurion Gate;Centurion South Africa;http://www.citylodge.co.za/rl15.php;-25.8654;28.1891"
"Roode Vallei Country Lodge Hotel Pretoria;3;101;Pretoria;ZA;South Africa;Plot 81 Zeekoegat Kameelsdrift;Pretoria South Africa;http://www.roodevallei.co.za/;-25.746;28.1871"
"Royal Elephant Hotel & Conference Centre;5;220;Centurion;ZA;South Africa;Cnr Willem Botha & Wierda Roads Eldoraigne;Centurion South Africa;http://royalelephant.co.za/;-25.8323;28.1379"
"SBH Hotel Pretoria;4;99999;Pretoria;ZA;South Africa;29 Beuke Place The Willows;Pretoria South Africa;http://www.pretoria-south-africa.com/pretoria-hotels.html;-25.7696;28.3188"
"Sekelbos Guesthouse Centurion;3;99999;Centurion;ZA;South Africa;1 Sekelbos Street Eldoraigne;Centurion South Africa;http://www.sekelbosguesthouse.co.za/index.htm;-25.848;28.1508"
"Sentinel Executive Apartment Hotel;3;126;Pretoria;ZA;South Africa;734 Arcadia Street Arcadia;Pretoria South Africa;http://www.orlandosentinel.com/topic/;-25.7485;28.2168"
"Shani Guest House Brooklyn Pretoria;4;84;Pretoria;ZA;South Africa;109 Lynnwood Road Brooklyn;Pretoria South Africa;http://shaniguesthouse.com/shani_contact.html;-25.7585;28.2369"
"Sheraton Pretoria Hotel;5;92;Pretoria;ZA;South Africa;643 Corner of Church and Wessels Streets;Pretoria South Africa;http://www.sheratonpretoriaview.com/;-25.7448;28.212"
"Sherewood Lodge Pretoria;3;90;Pretoria;ZA;South Africa;100/ R Cole Road Arcadia;Pretoria South Africa;http://www.sherewoodlodge.co.za/;-25.7835;28.3437"
"Silver Palms Guesthouse Pretoria;4;78;Pretoria;ZA;South Africa;105 Gleneagles Drive Silver Lakes;Pretoria South Africa;http://guesthouse-africa.com/;-25.7746;28.3747"
"Soul Fusion;4;99999;Johannesburg;ZA;South Africa;20 Hawthorne Road Midrand;Johannesburg South Africa;http://www.fusionclub.co.za/index.html;-25.9851;28.0714"
"Southern Sun Pretoria;4;183;Pretoria;ZA;South Africa;Church and Beatrix Str;Pretoria South Africa;http://www.southernsun.com/hotels/pretoria/pages/overview.aspx;-25.7454;28.2039"
"Status Hotels Legae Suites;3;70;Pretoria;ZA;South Africa;561 Pretorius Street Arcadia;Pretoria South Africa;http://www.statushotels.co.za/Profile.aspx;-25.7471;28.2069"
"StayEasy Pretoria;2;99999;Pretoria;ZA;South Africa;632 Van Der Walt Street Corner Van der Walt & Andries Streets;Pretoria South Africa;;-25.7609;28.1937"
"Talana Riverside Boutique Hotel;5;99999;Johannesburg;ZA;South Africa;3/10 Riverside Road Fourways;Johannesburg South Africa;http://www.talanariverside.co.za/;-25.9982;28.0244"
"Thats It Guest Home;3;87;Pretoria;ZA;South Africa;5 Brecher Street Clydesdale;Pretoria South Africa;http://www.thatsit.co.za/;-25.7511;28.2204"
"The Blades;4;169;Pretoria;ZA;South Africa;Kameeldrift Road;Pretoria South Africa;;-25.6461;28.3357"
"The Capital House;5;99999;Pretoria;ZA;South Africa;369 Victoria Street Waterkloof;Pretoria South Africa;http://capitalhouseboutiquehotel.com/;-25.7836;28.2465"
"The Elegant Lodge Pretoria;4;63;Pretoria;ZA;South Africa;83 23rd Street Menlo Park;Pretoria South Africa;http://www.elegantlodge.co.za/;-25.7719;28.2644"
"The Lakes Executive Estate Lodge Pretoria;4;81;Pretoria;ZA;South Africa;43 La Quinta Drive Silver Lakes Golf Estate;Pretoria South Africa;http://www.thelakeslodge.co.za/;-25.7736;28.3694"
"The Monte Carlo B & B;4;83;Pretoria;ZA;South Africa;26 Monte Carlo Drive Centurion Golf Estate;Pretoria South Africa;http://www.themontecarlo.co.za/;-25.867;28.211"
"The Villa Woodhill Pretoria;3;99999;Pretoria;ZA;South Africa;Brondesbury Road Woodhill Golf Estate;Pretoria South Africa;http://www.thevillas.co.za/;-25.746;28.1871"
"The Villas Luxury Suite Hotel;4;155;Pretoria;ZA;South Africa;Cnr. Orient & Pretorius Street Arcadia;Pretoria South Africa;http://www.thevillas.co.za/;-25.7463;28.2248"
"Town Lodge Menlo Park Pretoria;2;93;Pretoria;ZA;South Africa;Corner Atterbury and Klarinet Roads Menlo Park;Pretoria South Africa;http://www.citylodge.co.za/tl6.php;-25.7746;28.2683"
"Uitsigpark Guest@Home4U Hotel Centurion;4;65;Centurion;ZA;South Africa;75 Die Uitsig Road Uitsigpark Security Estate Eldoraigne;Centurion South Africa;;-25.8538;28.1625"
"Villa San Giovanni Accommodation Pretoria;3;99999;Pretoria;ZA;South Africa;Wonderboom National Airport Main Terminal Building;Pretoria South Africa;http://www.pretoria.co.za/directory/official/embassies.html;-25.657;28.2136"
"Villa Xanelle Guest House Centurion;4;76;Centurion;ZA;South Africa;1022 Ewald Road Eldoraigne I;Centurion South Africa;http://villaxanelle.com/;-25.8478;28.1608"
"Villa Zieshaan Hotel Pretoria;1;99999;Pretoria;ZA;South Africa;323 Minnaar Street;Pretoria South Africa;http://www.thevillas.co.za/;-25.7538;28.1947"
"Waterfalls Boutique Hotel;3;91;Pretoria;ZA;South Africa;200 Outeniqua Street Waterkloof Park;Pretoria South Africa;http://www.waterfallsboutiquehotel.co.za;-25.7924;28.264"
"Wegamoyo Guest House Pretoria;3;70;Pretoria;ZA;South Africa;242 Rigel Avenue Waterkloof Ridge;Pretoria South Africa;http://guesthouse-africa.com/;-25.7972;28.2438"
"Whistletree Lodge Guesthouse Pretoria;5;99999;Pretoria;ZA;South Africa;1267 Whistletree Drive Queenswood;Pretoria South Africa;http://www.whistletree.co.za/;-25.7358;28.2554"
"Wild Peach Inn;3;57;Pretoria;ZA;South Africa;69 Joseph Road Lynnwood Glen;Pretoria South Africa;http://wildpeachinn.co.za/;-25.7798;28.2807"
"Zebra Country Lodge;4;99999;Cullinan;ZA;South Africa;Plot 57 Leeuwkloof;Cullinan South Africa;http://gauteng.lodgeguide.co.za/;-25.5094;28.4859"
"Zenzele River Lodge Bela Bela;4;99999;Bela-Bela;ZA;South Africa;Rust de Winter Dam;Bela-Bela South Africa;http://www.zenzeleriverlodge.co.za/activities.html;-25.2612;28.435"
"Alveston Manor;3;85;Middelburg (Mpumalanga);ZA;South Africa;21 Hexriver Street Aerorand;Middelburg (Mpumalanga) South Africa;http://alvestonmanor.co.uk/;-25.7995;29.443"
"Del Roza Guest House;3;78;Middelburg (Mpumalanga);ZA;South Africa;38 Coetzee Street;Middelburg (Mpumalanga) South Africa;http://www.delroza.co.za/;-25.7711;29.4584"
"Formule 1 Witbank;2;99999;Witbank;ZA;South Africa;3 Pioneer avenue;Witbank South Africa;http://www.hotelformule1.com/gb/directory/formule1-international.shtml;-25.9108;29.2341"
"Lamor Guest House Middelburg (Mpumalanga);4;80;Middelburg (Mpumalanga);ZA;South Africa;Jasmyn Ave 28;Middelburg (Mpumalanga) South Africa;http://www.lamor.co.za/;-25.7543;29.4767"
"Nomndeni Lodge Zamabhele Middelburg (South Africa);2;39;Middelburg (South Africa);ZA;South Africa;74 Jan Cilliers Gholfsig;Middelburg (South Africa) South Africa;http://www.roomsforafrica.com/establishment.do?id=9184;-25.7723;29.4368"
"Olifants River Lodge Middelburg (South Africa);3;99999;Middelburg (South Africa);ZA;South Africa;PO Box 638;Middelburg (South Africa) South Africa;http://olifants-river-lodge.co.za/;-25.7605;29.3136"
"Protea Hotel Highveld;4;127;Witbank;ZA;South Africa;Financial Square cnr. Mandela Drive & Woltemade St;Witbank South Africa;http://www.proteahotels.com/protea-hotel-highveld.html;-25.8756;29.2329"
"Protea Hotel Witbank;3;109;Witbank;ZA;South Africa;167 Jellicoe Street;Witbank South Africa;http://www.proteahotels.com/protea-hotel-witbank.html;-25.8803;29.2197"
"Ridge Hotel;4;99999;Witbank;ZA;South Africa;Cnr N4 Highway & Mandela Street (President Avenue);Witbank South Africa;http://www.theridge.co.za/hotels/Pages/default.aspx;-25.8875;29.2728"
"Town And Country;2;69;Middelburg (Mpumalanga);ZA;South Africa;38A Kogel Street;Middelburg (Mpumalanga) South Africa;http://www.maplandia.com/south-africa/mpumalanga/middelburg-tvl/middelburg/;-25.7818;29.4745"
"35 Kelkiewyn B&B;3;50;Nelspruit;ZA;South Africa;35 Kelkiewyn Street;Nelspruit South Africa;http://www.35kelkiewyn.co.za/;-25.4837;30.9569"
"Acra Retreat - Mountain View Lodge - Waterval Boven;4;67;Nelspruit;ZA;South Africa;Farm 88 Doornhoek 5th Street Waterval Boven;Nelspruit South Africa;http://acra-retreat.com/;-25.6493;30.3422"
"Auberge Guest Lodge Nelspruit;3;99999;Nelspruit;ZA;South Africa;3 De Villiers Street;Nelspruit South Africa;http://aubergeguestlodge.com/;-25.4796;30.971"
"Beetleloop Guest House Nelspruit;4;90;Nelspruit;ZA;South Africa;25 Beetleloop;Nelspruit South Africa;http://www.beetleloop.co.za/;-25.4995;30.9906"
"Casterbridge Hollow;3;128;White River;ZA;South Africa;R40 Main Road;White River South Africa;http://www.casterbridgehollow.co.za/;-25.3497;30.9989"
"Chimp Eden Boutique Hotel;4;99999;Nelspruit;ZA;South Africa;R40 Barberton Road;Nelspruit South Africa;http://www.chimpeden.com/hotel/top.htm;-25.5897;30.9768"
"Critchley Hackle Hotel;5;225;Dullstroom;ZA;South Africa;585 Teding van Berkhout Street;Dullstroom South Africa;http://www.critchleyhackle.co.za/;-25.4186;30.1097"
"Dawsons Game & Trout Lodge Barberton;4;286;Barberton;ZA;South Africa;Farm A20 Route 38 PO Box 2080;Barberton South Africa;http://www.dawsonslodge.co.za/;-25.8154;30.7325"
"Die Rots Guesthouse Nelspruit;3;99999;Nelspruit;ZA;South Africa;On the N4 Schoemanskloof;Nelspruit South Africa;;-25.4254;30.6348"
"Dullstroom Inn;2;45;Dullstroom;ZA;South Africa;Corner of Teding van Berkhout & Oranje Nassau;Dullstroom South Africa;http://www.dullstroom.co.za/;-25.4153;30.1074"
"Dunkeld Country Estate;4;99999;Dullstroom;ZA;South Africa;80 Tonteldoos Road;Dullstroom South Africa;http://www.dunkeldestate.co.za/;-25.4031;30.0753"
"Eagle Creek Resorts;2;73;Sabie;ZA;South Africa;1 Main Street;Sabie South Africa;http://www.eaglecreekresorts.co.za/;-25.1019;30.7787"
"Eco Eden Bush Lodge;4;69;Nelspruit;ZA;South Africa;Croc River Mountain Conservancy;Nelspruit South Africa;;-25.4658;30.9853"
"Emnotweni Sun;3.5;99999;Nelspruit;ZA;South Africa;15 Government Boulevard Riverside Park Ext.1;Nelspruit South Africa;http://www.southernsun.com/hotels/emnotweni-sun-hotel/pages/overview.aspx;-25.4396;30.9677"
"Floreat Riverside Lodge;3;151;Sabie;ZA;South Africa;103 Old Lydenburg Road;Sabie South Africa;http://www.floreat.co.za/;-25.091;30.7785"
"Forest Creek Lodge Dullstroom;4;128;Dullstroom;ZA;South Africa;Farm 14 Badfontein;Dullstroom South Africa;http://www.dullstroom.co.za/accommodation/staying.php;-25.3109;30.2994"
"Forest View Guest House;4;62;Sabie;ZA;South Africa;Main Rd - Next to #94 Opposite #35;Sabie South Africa;http://www.forestviewsabie.co.za;-25.0999;30.7811"
"Formule 1 Nelspruit;1;99999;Nelspruit;ZA;South Africa;Cnr N4 & Kaapsehoop Street;Nelspruit South Africa;http://www.hotelformule1.com/gb/directory/formule1-international.shtml;-25.4705;30.9606"
"Francolin Lodge;5;114;Nelspruit;ZA;South Africa;4 Du Preez Street;Nelspruit South Africa;http://www.francolinlodge.co.za/;-25.4781;30.9892"
"Global Village Guest House Nelspruit;4;139;Nelspruit;ZA;South Africa;9 Palm Street West Acres;Nelspruit South Africa;http://www.globalguesthouse.co.za/;-25.4857;30.9643"
"Gunyatoo Trout Farm & Guest Lodge;3;112;Sabie;ZA;South Africa;Rhenosterhoek 213 JT;Sabie South Africa;http://www.gunyatoo.com/;-25.2;30.6833"
"Hillwatering Country House;4;98;Sabie;ZA;South Africa;50 Marula Street;Sabie South Africa;http://hillwatering.co.za/;-25.1071;30.769"
"Hlumu Lodge;3;99999;Badplaas;ZA;South Africa;Portion 14&17 Farm Avontuur JT725;Badplaas South Africa;;-25.9456;30.5303"
"Indabushe Eco Lodge;3;99999;Schoemanskloof;ZA;South Africa;Schoemanskloof Valley;Schoemanskloof South Africa;http://www.indabushe.com/;-25.4394;30.4509"
"Jock Sabie Lodge;3;56;Sabie;ZA;South Africa;PO Box 166 Cnr Main & Glynn Avenue;Sabie South Africa;http://www.jock.co.za/;-25.0969;30.7786"
"La Roca Guest House;4;99999;Nelspruit;ZA;South Africa;56 Van Wijk Street;Nelspruit South Africa;http://www.laroca.co.za/;-25.4882;30.9844"
"Leaves Lodge Nelspruit;5;101;Nelspruit;ZA;South Africa;1 Bergsalie Street;Nelspruit South Africa;http://www.leaveslodge.co.za/;-25.4915;30.9723"
"Loeries Call Guest House;5;90;Nelspruit;ZA;South Africa;2 Du Preez Street;Nelspruit South Africa;http://www.loeriescall.co.za/rates.html;-25.4778;30.9895"
"Lone Creek River Lodge Sabie;0;90;Sabie;ZA;South Africa;Old Lydenburg Road Sabie;Sabie South Africa;http://www.lonecreek.co.za/;-25.1002;30.7613"
"Maqueda Manor Hotel Nelspruit;3;104;Nelspruit;ZA;South Africa;Hoogland Estate The Rest Road;Nelspruit South Africa;http://nelspruit.yalwa.co.za/ID_103683313/Laeveld-Trust-Beleggings-BPK.html;-25.5114;30.9986"
"Mariu Guest House;1;63;Nelspruit;ZA;South Africa;8 Augusta Street Sonheuwel;Nelspruit South Africa;http://www.mariuguesthouse.co.za/;-25.492;30.9741"
"Mercure Premier Lodge Nelspruit;3;71;Nelspruit;ZA;South Africa;Corner of N4 and Graniet Street;Nelspruit South Africa;http://www.nelspruithotels.com/Mercure-Premier-Lodge-Nelspruit-Rates.htm;-25.4665;30.9568"
"Merry Pebbles Resort;2;163;Sabie;ZA;South Africa;Old Lydenburg Road Family Holiday Resort;Sabie South Africa;http://www.merrypebbles.co.za/;-25.087;30.7746"
"Mount Manzi B&B;3;99999;Sabie;ZA;South Africa;Corner Old Lydenburg and Main Road;Sabie South Africa;http://www.mountamanzi.com/amanziagm.html;-25.0912;30.7786"
"Nomndeni Celokuhle Lodge;4;49;Nelspruit;ZA;South Africa;7 Beetleloop Street;Nelspruit South Africa;http://www.nomndeni.co.za/facilities.htm;-25.4979;30.9891"
"Nomndeni Lodge Fumanekile Nelspruit;4;71;Nelspruit;ZA;South Africa;6D Sheppard Street Sonheuwel;Nelspruit South Africa;http://www.nomndeni.co.za/facilities.htm;-25.4832;30.9863"
"Nous Toeka Hotel Nelspruit;3;59;Nelspruit;ZA;South Africa;1 Toevlug Road;Nelspruit South Africa;http://www.noustoeka.co.za/chef_page.htm;-25.4828;30.9391"
"Old Joes Kaia;3;122;Nelspruit;ZA;South Africa;N4 Schoemanskloof Road Schoemanskloof Valley;Nelspruit South Africa;http://www.oldjoes.co.za/;-25.3855;30.5401"
"Old Vic Travellers Inn;4;16;Nelspruit;ZA;South Africa;12 Impla Street;Nelspruit South Africa;http://www.oldvicinn.co.za/;-25.4941;30.9859"
"Orion Promenade Hotel Nelspruit;3;91;Nelspruit;ZA;South Africa;Corner Samora Machel Drive And Henshall Street;Nelspruit South Africa;http://www.nelspruithotels.com/Orion-Promenade-Hotel-Nelspruit.htm;-25.4651;30.9856"
"Panorama Guest Farm;4;54;Nelspruit;ZA;South Africa;Roodewal 251 J.T;Nelspruit South Africa;http://www.panoramaguestfarm.co.za/;-25.3738;30.8424"
"Peebles Country Retreat;5;143;Dullstroom;ZA;South Africa;Bosman Street;Dullstroom South Africa;http://peebles.co.za/;-25.4207;30.0986"
"Porcupine Ridge Guest House;4;103;Sabie;ZA;South Africa;5 Vanaxe Estate Hazyview Road;Sabie South Africa;http://www.porcupineridge.co.za/;-25.098;30.8125"
"Protea Hotel Nelspruit;4;86;Nelspruit;ZA;South Africa;30 Jerepico Street Orchards;Nelspruit South Africa;http://www.proteahotels.com/protea-hotel-nelspruit.html;-25.4719;30.9915"
"Quinze Guesthouse Nelspruit;4;58;Nelspruit;ZA;South Africa;15 Hendrik Potgieter Street;Nelspruit South Africa;http://www.nelspruithotels.com/;-25.4766;30.977"
"River Wild Hotel Nelspruit;2;99999;Nelspruit;ZA;South Africa;Weltevreden Valley;Nelspruit South Africa;http://www.nelspruithotels.com/;-25.4616;30.9664"
"Rockydrift Nature Reserve;1;99999;Waterval Boven;ZA;South Africa;Portion 3 of farm Kaalbooi 368JT;Waterval Boven South Africa;;-25.6539;30.3754"
"Schneiders Guest House White River;5;97;White River;ZA;South Africa;Warren Hill Close 6;White River South Africa;http://www.schneidersguesthouse.com/;-25.2893;30.9993"
